Date,ActivePower,ReactivePower,Voltage,Kitchen,Laundry,HVAC
2010-07-19,801.158,192.498,241.84955555555555,0,549,6105
2010-07-20,855.824,218.46,241.6489861111111,9,550,5178
2010-07-21,1064.166,244.246,241.72080555555556,2030,585,6178
2010-07-22,1164.446,311.284,241.1897847222222,0,2151,5604
2010-07-23,1176.158,285.28,239.88291666666666,897,2106,8295
2010-07-24,921.668,285.854,240.29686805555556,0,2096,3892
2010-07-25,1130.41,258.166,240.27947916666668,0,3732,7549
2010-07-26,884.15,177.86,240.93763194444443,0,2246,4147
2010-07-27,952.36,174.73,239.63009722222222,907,523,4042
2010-07-28,862.654,182.866,240.30625694444444,801,544,7232
2010-07-29,549.104,177.266,240.3845347222222,0,537,4158
2010-07-30,551.26,172.854,240.04908333333333,0,534,4087
2010-07-31,554.616,181.73,239.68085416666668,0,548,4272
2010-08-01,555.664,184.49,239.80130555555556,0,558,4263
2010-08-02,549.482,183.244,240.89735416666667,0,536,4191
2010-08-03,615.212,177.11599999999999,241.50170138888888,0,527,4096
2010-08-04,543.356,179.432,241.39795138888888,0,532,4116
2010-08-05,533.476,173.68,241.8593888888889,0,517,4013
2010-08-06,524.746,164.584,240.95323611111112,0,507,3947
2010-08-07,527.476,168.026,241.3250486111111,0,520,3968
2010-08-08,528.46,168.092,240.7344652777778,0,526,3958
2010-08-09,535.064,171.492,241.06926388888888,0,515,4042
2010-08-10,544.758,181.808,241.95466666666667,0,525,4141
2010-08-11,542.002,176.064,240.54286805555554,0,542,4118
2010-08-12,529.698,169.098,240.79493055555557,0,514,3982
2010-08-13,534.294,165.538,240.99115972222222,0,508,4097
2010-08-14,554.27,160.51,241.165875,0,512,4471
2010-08-15,1055.986,206.77,241.686625,0,4361,5282
2010-08-16,1129.73,185.016,241.07695833333332,1530,463,7328
2010-08-17,978.202,138.356,240.99217115689382,940,741,5488
2010-08-18,0,0,NaN,0,0,0
2010-08-19,0,0,NaN,0,0,0
2010-08-20,0,0,NaN,0,0,0
2010-08-21,0,0,NaN,0,0,0
2010-08-22,93.338,24.648,242.66460526315788,0,54,300
2010-08-23,765.658,206.796,242.04542361111112,0,565,6106
2010-08-24,722.948,175.458,241.6081597222222,0,541,5712
2010-08-25,980.408,161.132,241.11630555555556,969,522,8959
2010-08-26,757.252,178.094,241.8138125,0,538,5078
2010-08-27,2030.65,304.318,240.85945833333332,930,7583,12707
2010-08-28,1442.856,237.504,242.5658611111111,2086,549,12983
2010-08-29,1668.48,191.694,241.00794444444443,3005,534,13095
2010-08-30,1494.802,180.656,241.37439583333332,940,1470,11790
2010-08-31,1365.106,168.46,241.1923888888889,2099,1723,7958
2010-09-01,1593.318,180.18,241.26284027777777,1947,1194,13990
2010-09-02,1392.492,170.312,240.94371527777778,929,500,11785
2010-09-03,1346.414,168.596,240.5336736111111,940,523,9747
2010-09-04,1743.84,218.024,241.10194444444446,2605,734,13241
2010-09-05,1323.018,187.01,242.14060416666666,1609,2732,7471
2010-09-06,1422.876,161.204,241.84175,3164,532,10174
2010-09-07,1451.854,167.962,241.2751597222222,1929,922,11829
2010-09-08,1303.812,171.182,240.98400694444445,1,495,7478
2010-09-09,1238.714,167.954,240.6032152777778,1813,2128,7016
2010-09-10,1328.108,200.052,241.8182013888889,966,654,10773
2010-09-11,1463.31,235.63,241.67075,930,1427,8996
2010-09-12,1612.092,201.358,241.6197222222222,1805,2080,8891
2010-09-13,1076.32,189.798,241.15527083333333,1301,798,6710
2010-09-14,1430.678,197.004,240.94131944444445,1874,2705,10270
2010-09-15,986.094,219.558,241.29677777777778,0,898,6018
2010-09-16,1339.738,171.35,240.41177083333332,1038,739,10310
2010-09-17,1497.608,196.642,240.814875,1954,5496,9727
2010-09-18,1247.946,161.978,241.55907638888888,982,754,11779
2010-09-19,919.6,147.406,241.71130555555555,0,1307,5156
2010-09-20,1682.832,195.214,241.4937361111111,3323,766,13262
2010-09-21,1111.376,179.714,240.91864583333333,0,679,7969
2010-09-22,1510.394,188.33,240.65502777777778,2472,1167,11768
2010-09-23,1449.862,164.938,240.7245,1021,755,12002
2010-09-24,1327.992,185.256,240.58872222222223,1739,773,8666
2010-09-25,106.006,28.524,240.77512711864406,0,150,896
2010-09-26,0,0,NaN,0,0,0
2010-09-27,0,0,NaN,0,0,0
2010-09-28,470.426,25.84,240.24564459930315,944,181,902
2010-09-29,1684.426,139.41,241.22340972222221,1579,648,13047
2010-09-30,1248.278,153.236,242.30779166666667,0,771,7988
2010-10-01,1504.82,157.784,240.80197916666665,1752,724,11307
2010-10-02,1923.254,166.086,240.70345833333334,3972,741,13532
2010-10-03,1830.684,202.814,241.93284027777779,5000,2564,7738
2010-10-04,1775.96,187.584,240.62145833333332,1709,722,8252
2010-10-05,1854.624,212.642,239.919,0,3012,12037
2010-10-06,1315.456,140.568,241.27625,1016,527,8055
2010-10-07,1809.954,180.096,241.6052361111111,2159,543,12666
2010-10-08,1510.456,200.616,240.98219444444445,964,710,9927
2010-10-09,1611.78,254.02,240.1984375,959,1585,13132
2010-10-10,1998.904,327.446,240.34234722222223,3325,773,10297
2010-10-11,1622.59,268.53,239.92619444444443,1007,5006,8734
2010-10-12,1579.692,170.268,240.26067361111112,1104,780,9812
2010-10-13,2073.886,172.644,240.79931944444445,1988,611,16593
2010-10-14,2135.122,215.944,240.90321527777778,2583,2441,14239
2010-10-15,1596.324,201.54,240.79494444444444,712,827,10786
2010-10-16,1000.014,167.938,241.91749305555555,0,645,7656
2010-10-17,1047.382,185.494,242.2758263888889,995,666,4681
2010-10-18,2713.884,261.184,241.81618055555555,2234,10218,16382
2010-10-19,1925.978,219.57,241.91278472222223,1025,4110,9461
2010-10-20,1727.964,162.564,242.248125,2154,690,10330
2010-10-21,1355.198,181.434,243.4724236111111,755,691,6757
2010-10-22,1668.892,148.522,242.79820138888888,1106,478,12697
2010-10-23,2293.236,213.112,242.24353472222222,3737,3883,13465
2010-10-24,2390.548,269.228,243.02164002779708,1982,7541,13237
2010-10-25,1163.292,159.328,242.40615277777778,0,541,6748
2010-10-26,945.904,173.266,244.89095833333334,0,2488,4989
2010-10-27,1260.278,153.832,246.10870833333334,0,2058,8269
2010-10-28,1463.326,187.24,246.25389583333333,1103,2627,9087
2010-10-29,1204.422,195.72,245.74310416666665,1075,726,3911
2010-10-30,2152.7,195.32,243.26736805555555,2353,614,15303
2010-10-31,1476.43,208.082,245.49527777777777,1430,678,5589
2010-11-01,1383.18,187.086,246.37959722222223,0,634,8746
2010-11-02,1191.082,186.52,245.78691666666666,0,574,5784
2010-11-03,1293.298,176.264,244.27853472222222,1021,1108,6529
2010-11-04,2555.146,252.438,243.15222916666667,6029,11193,10286
2010-11-05,1736.088,180.498,243.77503472222222,0,790,12610
2010-11-06,1805.408,193.958,238.43022222222223,3255,680,9803
2010-11-07,1673.816,174.976,238.43648611111112,1026,621,6943
2010-11-08,1825.54,145.656,237.7430625,1087,555,13038
2010-11-09,2022.098,154.67,237.78809027777777,2097,583,12500
2010-11-10,1946.534,153.472,239.08477083333332,1026,5858,13308
2010-11-11,1773.592,152.188,238.72870833333334,3424,2216,6259
2010-11-12,1836.822,151.144,238.83789583333333,2054,489,10308
2010-11-13,2023.174,162.18,239.33274305555557,1051,589,13853
2010-11-14,2038.392,203.694,239.27979861111112,5344,549,8758
2010-11-15,1747.382,126.716,239.54924305555556,1075,4222,8918
2010-11-16,1509.748,133.598,241.19761111111112,0,478,7949
2010-11-17,1582.032,141.916,241.45224305555556,1153,491,8915
2010-11-18,1652.152,206.196,241.01675,2175,489,9449
2010-11-19,1570.4,122.928,240.04675694444444,0,483,11914
2010-11-20,2197.006,153.768,240.60833333333332,4367,2947,11433
2010-11-21,900.91,119.624,241.18019444444445,0,506,4778
2010-11-22,2041.536,142.354,240.19711805555556,4855,2110,10136
2010-11-23,1577.536,137.45,240.57552777777778,1871,458,7611
2010-11-24,1796.248,132.46,240.03096527777777,1096,2848,12224
2010-11-25,1431.164,116.128,241.53625694444443,1076,426,5072
2010-11-26,1488.104,120.826,240.29102929532857,1080,385,9989
